Added,Playtime,Platform,Genres,Stores,Tag,Esrb_rating
446,46,1,RPG,0,no tag,No age info
446,0,2,Shooter,2,Thriller,No age info
446,1,2,Strategy,2,Steam Achievements,No age info
445,1,4,Platformer,4,Steam Achievements,No age info
445,3,5,Platformer,2,battle,Everyone 10+
445,1,5,Adventure,3,Steam Achievements,Everyone 10+
445,4,2,Casual,1,Steam Achievements,Everyone 10+
445,5,1,Adventure,1,Multiplayer,Everyone 10+
445,1,3,Shooter,1,Multiplayer,Everyone 10+
445,1,4,Action,3,Multiplayer,Everyone 10+
444,0,3,Card,2,achievements,Everyone 10+
444,2,1,Action,0,no tag,Everyone 10+
444,3,3,Action,2,Steam Achievements,Everyone 10+
444,1,1,Adventure,1,Co-op,Everyone 10+
444,4,5,Action,3,Steam Achievements,Everyone 10+
444,0,3,Adventure,3,role-playing,Everyone 10+
443,1,1,Shooter,1,Multiplayer,Everyone 10+
443,1,1,Adventure,1,Atmospheric,Everyone 10+
443,5,2,Action,2,Steam Achievements,Everyone 10+
442,2,3,Shooter,1,Multiplayer,Everyone 10+
442,8,1,Simulation,2,Multiplayer,Everyone 10+
442,1,3,Action,0,no tag,Everyone 10+
442,1,3,Action,1,no tag,Everyone 10+
442,4,1,Simulation,1,Steam Achievements,Everyone 10+
442,1,4,Indie,4,Steam Achievements,No age info
441,4,5,Indie,5,Steam Achievements,No age info
441,3,1,Indie,1,Steam Achievements,No age info
441,3,2,RPG,1,Steam Achievements,No age info
441,2,1,Strategy,1,Multiplayer,No age info
441,2,1,Action,1,Steam Achievements,No age info
441,5,3,Adventure,1,Steam Achievements,No age info
441,1,5,Shooter,2,Multiplayer,No age info
441,3,1,Indie,1,Steam Achievements,No age info
441,4,3,Adventure,3,Steam Achievements,No age info
440,3,3,RPG,3,Steam Achievements,No age info
440,75,1,Racing,1,Multiplayer,No age info
440,4,3,Arcade,3,Comedy,No age info
440,3,1,Action,2,steam-trading-cards,No age info
440,1,1,Action,1,Steam Achievements,No age info
440,1,1,Strategy,2,Multiplayer,No age info
440,1,1,Strategy,1,Multiplayer,No age info
440,1,2,Action,2,Multiplayer,No age info
440,0,1,RPG,1,RPG,No age info
439,0,2,Adventure,3,Horror,No age info
439,0,2,Indie,2,friends,No age info
439,0,1,Action,0,FPS,No age info
439,4,1,Strategy,1,Steam Achievements,No age info
438,2,4,Adventure,4,Steam Achievements,No age info
438,3,5,RPG,4,Steam Achievements,No age info
438,0,1,Action,0,cooperative,No age info
438,0,7,Adventure,0,Cinematic,No age info
438,3,3,RPG,4,RPG,No age info
438,2,2,Action,2,Sci-fi,No age info
438,3,1,Racing,2,Multiplayer,No age info
438,1,2,Indie,1,RPG,No age info
438,1,1,Indie,1,Steam Achievements,No age info
438,4,5,Strategy,3,Steam Achievements,No age info
437,2,3,Racing,1,Multiplayer,No age info
437,2,2,Indie,2,steam-trading-cards,No age info
437,9,3,Casual,3,Split Screen,No age info
437,4,5,Strategy,3,Steam Achievements,No age info
436,0,1,Puzzle,1,escape,No age info
436,2,2,RPG,1,RPG,No age info
436,1,1,Adventure,1,Atmospheric,No age info
436,1,1,Racing,1,Multiplayer,No age info
436,7,3,Strategy,2,Steam Achievements,No age info
436,4,3,Adventure,3,Steam Achievements,No age info
435,3,4,Racing,0,Multiplayer,No age info
435,2,1,Simulation,1,Multiplayer,No age info
435,2,4,Action,2,Multiplayer,No age info
435,10,3,Card,1,Multiplayer,No age info
434,1,3,Action,3,Multiplayer,No age info
434,3,4,Action,2,Steam Achievements,No age info
434,4,1,RPG,1,steam-trading-cards,No age info
434,8,2,Strategy,3,Steam Achievements,No age info
434,4,6,Action,6,Atmospheric,No age info
434,4,4,RPG,3,Steam Achievements,No age info
433,2,2,Adventure,2,Steam Achievements,No age info
433,4,3,Simulation,1,Multiplayer,No age info
433,4,2,Adventure,2,Steam Achievements,No age info
433,4,1,Strategy,2,Steam Achievements,No age info
433,3,3,Shooter,2,Multiplayer,No age info
433,27,3,Sports,2,online,No age info
433,3,5,Adventure,4,Steam Achievements,No age info
433,1,3,Casual,3,Steam Achievements,Everyone 10+
432,4,5,Puzzle,6,Steam Achievements,Everyone 10+
432,0,2,Sports,2,english,Everyone 10+
432,4,3,Action,1,Steam Achievements,Everyone 10+
432,4,1,Simulation,1,Steam Achievements,Everyone 10+
432,4,2,Casual,1,Steam Achievements,Everyone 10+
432,2,1,Arcade,1,exclusive,Everyone 10+
432,6,2,Adventure,2,Steam Achievements,Everyone 10+
432,1,3,Action,3,Steam Achievements,Everyone 10+
432,7,4,Family,5,Multiplayer,Everyone 10+
431,3,2,RPG,1,role-playing,Everyone 10+
431,3,4,Casual,3,Steam Achievements,Everyone 10+
431,4,2,Indie,1,Steam Achievements,Everyone 10+
431,8,1,Indie,1,Steam Achievements,Everyone 10+
431,4,3,Indie,2,Steam Achievements,Everyone 10+
430,0,4,Adventure,2,role-playing,Everyone 10+
430,0,1,Racing,0,Multiplayer,Everyone 10+
430,4,2,Simulation,1,Steam Achievements,Everyone 10+
430,4,3,Strategy,1,steam-trading-cards,Everyone 10+
430,4,1,Strategy,1,Steam Achievements,Everyone 10+
430,2,3,Casual,1,Steam Achievements,Teen
429,0,3,Sports,3,Neon,Teen
429,1,2,Action,2,Steam Achievements,Teen
429,37,3,Sports,1,online,Teen
429,0,1,Action,2,Retro,Teen
429,1,3,Indie,1,Steam Achievements,Teen
429,367,2,Strategy,2,Multiplayer,Teen
428,1,4,Adventure,5,Steam Achievements,Teen
428,2,2,Action,2,Multiplayer,Teen
428,2,4,Action,4,Full controller support,Teen
428,3,4,Adventure,5,Steam Achievements,Teen
428,4,1,Adventure,1,steam-trading-cards,Teen
428,2,2,Indie,2,Steam Achievements,Teen
428,3,5,Strategy,2,Steam Achievements,Teen
427,4,4,Action,6,Steam Achievements,Teen
427,8,2,Arcade,1,Music,Teen
427,2,1,Strategy,1,Fantasy,Teen
427,1,1,Sports,1,Steam Achievements,Teen
427,1,1,Strategy,2,Multiplayer,Teen
427,0,1,Adventure,1,exclusive,Teen
427,19,5,Action,4,Medieval,No age info
426,0,3,Sports,0,no tag,No age info
426,0,2,Puzzle,2,role-playing,No age info
426,2,2,Casual,2,Steam Achievements,No age info
426,3,2,Casual,1,Steam Achievements,No age info
426,5,2,Adventure,1,Multiplayer,No age info
426,4,5,Indie,4,Steam Achievements,No age info
426,1,3,Indie,1,Multiplayer,No age info
426,1,4,Adventure,2,Multiplayer,No age info
426,3,3,Indie,2,Steam Cloud,No age info
426,5,1,RPG,1,Multiplayer,No age info
425,3,4,Indie,3,Horror,No age info
425,3,3,Indie,2,Horror,No age info
425,3,4,Fighting,2,Steam Achievements,No age info
425,1,4,Action,2,2D,No age info
425,1,1,Casual,1,Steam Achievements,No age info
425,3,3,Adventure,1,Steam Achievements,No age info
425,2,1,Racing,1,Steam Achievements,No age info
425,2,3,Adventure,2,Steam Achievements,No age info
425,8,3,Action,2,Steam Achievements,No age info
424,17,2,Sports,2,Steam Achievements,Everyone 10+
424,2,1,Fighting,0,exclusive,Everyone 10+
424,2,3,Sports,1,Multiplayer,Everyone 10+
424,25,2,Racing,1,Multiplayer,Everyone 10+
424,1,1,Indie,1,Steam Achievements,Everyone 10+
424,1,1,Indie,1,Multiplayer,Everyone 10+
424,2,1,Simulation,1,Steam Achievements,Everyone 10+
424,1,1,Racing,1,Multiplayer,Everyone 10+
424,4,3,Casual,1,Steam Achievements,Everyone 10+
423,0,3,Shooter,2,no tag,Everyone 10+
423,0,2,Platformer,0,sonic,Everyone 10+
423,3,3,Indie,3,Great Soundtrack,Everyone 10+
423,1,1,Action,1,Multiplayer,Everyone 10+
423,3,1,Puzzle,1,Point & Click,Everyone 10+
423,0,1,Strategy,1,exclusive,Everyone 10+
423,1,3,Action,4,Full controller support,Everyone 10+
423,1,1,Casual,1,Free to Play,Everyone 10+
423,1,1,Casual,1,Shoot 'Em Up,Everyone 10+
422,3,4,Casual,3,Multiplayer,Everyone 10+
422,3,4,Indie,4,Full controller support,Everyone 10+
422,2,4,RPG,2,RPG,No age info
422,2,3,Action,1,Great Soundtrack,No age info
422,35,1,Shooter,2,War,No age info
422,0,4,Fighting,3,Epic,No age info
422,4,4,Indie,2,Steam Achievements,No age info
422,3,4,Simulation,4,Steam Achievements,No age info
421,41,1,RPG,2,exclusive,No age info
421,4,1,Adventure,1,Steam Achievements,No age info
421,4,3,RPG,1,Steam Achievements,No age info
420,3,4,RPG,3,Full controller support,No age info
420,4,1,Action,2,steam-trading-cards,No age info
420,1,1,Strategy,2,cooperative,No age info
420,1,1,Indie,1,Steam Achievements,No age info
420,4,5,Indie,3,Steam Achievements,No age info
420,5,3,Action,1,Steam Achievements,No age info
419,0,1,RPG,1,exclusive,No age info
419,4,2,Action,1,Steam Achievements,No age info
419,3,1,Indie,1,steam-trading-cards,No age info
419,8,2,RPG,3,Steam Achievements,No age info
418,4,4,Indie,3,Full controller support,No age info
418,5,3,Indie,3,Sci-fi,No age info
418,3,4,Indie,2,Steam Achievements,No age info
418,4,3,Indie,4,Steam Achievements,No age info
418,2,3,Strategy,1,Open World,No age info
418,0,1,Platformer,1,exclusive,No age info
418,1,2,Puzzle,2,2D,No age info
418,2,3,Arcade,1,Steam Achievements,No age info
418,1,1,RPG,1,RPG,No age info
418,3,3,Adventure,1,steam-trading-cards,No age info
418,1,1,Action,1,Steam Achievements,No age info
418,1,4,Strategy,3,Multiplayer,No age info
418,0,4,Action,3,combat,No age info
418,3,7,Arcade,5,Steam Achievements,No age info
417,0,5,Strategy,4,Steam Achievements,No age info
417,3,6,Indie,5,2D,No age info
417,1,1,RPG,1,RPG,No age info
417,1,1,Indie,1,Steam Achievements,No age info
417,1,2,Adventure,1,Steam Achievements,No age info
417,1,1,Strategy,2,Multiplayer,No age info
417,1,1,RPG,1,Steam Achievements,No age info
416,1,3,Adventure,4,Horror,No age info
416,0,3,Strategy,0,Multiplayer,No age info
416,3,1,Arcade,0,Space,No age info
416,1,2,Sports,1,Physics,No age info
416,1,1,Racing,1,Physics,No age info
416,1,5,Simulation,7,Steam Achievements,No age info
416,3,5,Casual,3,Steam Achievements,No age info
415,0,2,Action,0,exclusive,No age info
415,2,4,Fighting,5,Steam Achievements,No age info
415,2,2,Action,1,Steam Achievements,No age info
415,4,3,Indie,2,Steam Cloud,No age info
415,2,1,Strategy,0,Multiplayer,No age info
415,1,3,Action,3,Steam Achievements,No age info
415,1,3,Action,3,Steam Achievements,No age info
415,2,5,Indie,3,Steam Achievements,No age info
414,1,4,Action,2,Steam Achievements,No age info
414,1,2,Indie,1,RPG,No age info
414,4,1,Casual,1,Steam Achievements,No age info
414,1,2,RPG,2,RPG,No age info
414,6,5,Action,5,2D,No age info
414,12,5,Simulation,4,Steam Achievements,Everyone
413,5,1,Racing,1,Controller,Everyone
413,2,2,RPG,1,RPG,Everyone
413,4,2,Indie,1,Steam Achievements,Everyone
413,4,1,RPG,1,Steam Achievements,Everyone
413,4,1,RPG,2,Steam Achievements,Everyone
412,1,1,Indie,1,FPS,Everyone
412,1,2,Adventure,1,Point & Click,Everyone
412,4,2,Action,1,steam-trading-cards,Everyone
412,4,3,Casual,1,Steam Achievements,Everyone
412,0,2,Sports,1,reality-based,Everyone
411,4,1,Action,1,Steam Achievements,Everyone
411,0,2,Action,2,War,Everyone
411,1,1,Adventure,0,Story,Everyone
411,1,1,Indie,1,Multiplayer,Everyone
411,4,5,Strategy,3,Steam Achievements,Everyone
411,2,2,RPG,1,RPG,Everyone
411,5,4,Strategy,4,Steam Achievements,Everyone
410,1,5,Indie,5,Atmospheric,Everyone
410,0,1,Shooter,1,online,Everyone
410,21,4,Arcade,1,Rhythm,Teen
410,1,4,Indie,3,Steam Achievements,Teen
410,0,3,Adventure,1,Story,Teen
409,1,1,Casual,1,RPG,Teen
409,4,1,RPG,1,Steam Achievements,Teen
409,3,1,Indie,1,steam-trading-cards,Teen
409,4,1,Indie,1,Steam Achievements,Teen
409,1,4,Casual,3,Multiplayer,Teen
409,1,4,Action,3,Steam Achievements,Teen
409,6,8,Indie,6,Steam Achievements,Teen
408,2,3,Puzzle,4,Steam Achievements,Teen
408,2,4,Racing,4,Multiplayer,Teen
408,6,1,Racing,1,console,Teen
408,3,1,Strategy,2,Multiplayer,Teen
408,6,1,Action,1,Multiplayer,Teen
408,1,3,Indie,2,Steam Achievements,Teen
408,0,4,Shooter,3,Military,Teen
408,2,4,Platformer,5,Steam Achievements,Teen
407,19,1,Fighting,1,exclusive,Teen
407,1,3,Action,1,Steam Achievements,Teen
407,1,2,Simulation,2,Steam Cloud,Teen
407,1,3,Indie,1,Steam Achievements,Teen
407,2,6,Puzzle,4,Atmospheric,Teen
406,0,6,Action,6,Multiplayer,Teen
406,4,3,RPG,3,Steam Achievements,Teen
406,0,4,Puzzle,0,Multiplayer,Teen
406,1,2,Indie,2,Funny,Teen
406,33,1,RPG,1,role-playing,Teen
406,5,1,Action,1,Steam Achievements,Teen
406,3,4,Action,3,Steam Achievements,Teen
406,4,3,RPG,3,Steam Achievements,Teen
405,2,4,Casual,2,Steam Achievements,Teen
405,2,3,Simulation,5,Steam Achievements,Teen
405,20,1,Action,0,Multiplayer,Teen
405,0,1,Sports,2,Multiplayer,Teen
405,12,1,Platformer,1,Multiplayer,Teen
405,4,1,Action,2,Steam Achievements,Teen
405,1,1,Strategy,1,Steam Achievements,Teen
405,1,1,RPG,1,Steam Achievements,Teen
405,3,5,Indie,3,Steam Achievements,Teen
404,4,4,Arcade,3,Multiplayer,No age info
404,1,3,Action,1,Third Person,No age info
404,4,2,Action,1,Steam Achievements,No age info
404,4,1,Indie,1,Steam Achievements,No age info
403,1,1,RPG,1,Multiplayer,No age info
403,1,6,Adventure,5,Steam Achievements,No age info
403,1,1,Action,1,cooperative,No age info
403,4,6,RPG,3,Steam Achievements,No age info
403,1,1,Shooter,1,Multiplayer,No age info
403,1,1,Indie,1,Full controller support,No age info
403,3,2,Adventure,2,Steam Achievements,No age info
402,1,1,Strategy,1,no tag,No age info
402,3,3,Casual,1,Steam Achievements,No age info
402,1,1,Indie,1,Steam Achievements,No age info
402,1,1,Strategy,2,Steam Cloud,No age info
402,1,1,Strategy,1,Multiplayer,No age info
402,4,3,Indie,2,Steam Achievements,No age info
402,1,3,Massively Multiplayer,1,Steam Achievements,No age info
402,4,3,Action,2,Multiplayer,No age info
401,5,4,Indie,4,Steam Achievements,No age info
401,3,8,Strategy,7,Steam Achievements,No age info
401,5,1,Indie,1,Steam Achievements,No age info
401,3,3,Adventure,1,Steam Achievements,No age info
401,4,3,Indie,1,steam-trading-cards,No age info
401,3,1,Indie,1,Multiplayer,No age info
401,2,5,Action,5,Atmospheric,No age info
401,3,4,Puzzle,3,Steam Achievements,No age info
400,4,3,Indie,2,Steam Achievements,No age info
400,10,4,Action,3,Multiplayer,No age info
400,1,2,Casual,2,Multiplayer,No age info
400,2,2,Simulation,2,Multiplayer,No age info
400,4,2,Shooter,3,Steam Achievements,No age info
400,2,1,Indie,1,Steam Achievements,No age info
400,4,3,Casual,2,Steam Achievements,No age info
400,4,1,Adventure,1,Steam Achievements,No age info
400,2,5,Puzzle,4,Steam Achievements,No age info
399,4,6,Adventure,5,Steam Achievements,No age info
399,1,3,Educational,1,Sandbox,No age info
399,5,5,Arcade,3,Steam Achievements,No age info
398,3,2,Simulation,3,RPG,No age info
398,0,4,Action,1,Action-Adventure,Teen
398,3,3,Arcade,1,online,Teen
398,1,2,Casual,1,Horror,Teen
398,2,2,RPG,1,Steam Achievements,Teen
398,4,2,RPG,1,Steam Achievements,Teen
398,4,3,Adventure,2,Steam Achievements,Teen
398,3,6,Indie,5,Steam Achievements,Teen
398,3,2,Puzzle,2,Steam Achievements,Teen
398,9,3,Sports,2,Multiplayer,Teen
398,3,7,RPG,5,Steam Achievements,Teen
397,0,2,RPG,0,Epic,Teen
397,0,1,Action,1,Multiplayer,Teen
397,2,6,Simulation,5,Full controller support,Teen
397,3,1,Adventure,1,steam-trading-cards,Teen
397,3,1,Indie,1,Steam Achievements,Teen
397,3,1,Indie,1,Steam Achievements,Teen
397,1,2,no genre,2,VR,Teen
397,6,7,Indie,5,Steam Achievements,Teen
396,7,4,Indie,5,Atmospheric,Teen
396,2,4,Arcade,3,War,Teen
396,13,2,Strategy,0,no tag,Teen
396,1,1,Puzzle,0,Dark,Teen
396,25,1,Platformer,1,console,Teen
396,4,1,Indie,1,Steam Achievements,Teen
396,10,4,Racing,4,Steam Achievements,Teen
396,1,1,Strategy,1,Multiplayer,Teen
396,4,1,Action,1,Steam Achievements,Teen
396,1,1,Racing,1,Steam Cloud,Teen
396,3,3,RPG,3,Steam Achievements,Teen
396,1,2,Casual,1,Multiplayer,Teen
395,0,2,Shooter,2,online,Teen
395,0,1,Platformer,0,no tag,Teen
395,2,1,Action,2,Steam Achievements,Teen
395,12,2,Strategy,0,MOBA,Teen
395,0,4,Action,1,no tag,Teen
395,3,1,Sports,1,Multiplayer,Teen
395,2,6,Puzzle,5,Atmospheric,Teen
394,4,1,Arcade,1,Multiplayer,Teen
394,1,3,Adventure,1,Steam Achievements,Teen
394,9,3,Strategy,2,Steam Achievements,Teen
393,3,3,Action,4,Steam Achievements,No age info
393,1,5,Action,4,Physics,No age info
393,18,1,Adventure,1,Story,No age info
393,1,1,RPG,2,Atmospheric,No age info
393,1,1,Adventure,1,Point & Click,No age info
393,1,2,Indie,2,Multiplayer,No age info
393,1,1,Simulation,1,Steam Achievements,No age info
392,0,2,Action,1,Multiplayer,No age info
392,3,2,Action,1,Story,No age info
392,3,3,Simulation,4,Multiplayer,No age info
392,4,1,Adventure,1,steam-trading-cards,No age info
392,1,4,RPG,3,Steam Achievements,No age info
392,1,1,Casual,1,Horror,No age info
391,6,4,Action,4,Steam Achievements,No age info
391,0,2,Action,2,exclusive,No age info
391,18,4,RPG,0,no tag,No age info
391,7,1,Action,1,steam-trading-cards,No age info
391,4,1,Strategy,1,Multiplayer,No age info
391,1,5,Action,3,no tag,No age info
391,4,6,Adventure,4,Steam Achievements,No age info
390,2,4,Sports,2,Steam Achievements,No age info
390,1,1,Action,1,Multiplayer,No age info
390,2,3,Action,1,Steam Achievements,No age info
390,4,1,Indie,1,Steam Achievements,No age info
390,1,3,Casual,2,Steam Achievements,No age info
389,3,2,Adventure,2,2D,No age info
389,4,1,Simulation,1,steam-trading-cards,No age info
389,1,1,Adventure,1,Female Protagonist,No age info
389,1,1,Adventure,2,Classic,No age info
389,1,2,Action,2,Multiplayer,No age info
389,4,1,Action,1,Steam Achievements,No age info
389,3,3,Strategy,3,Steam Achievements,No age info
389,3,1,Indie,2,Steam Achievements,No age info
389,4,8,Adventure,7,Steam Achievements,No age info
389,156,2,Sports,2,Multiplayer,No age info
388,0,5,Shooter,5,First-Person,No age info
388,0,1,Action,1,Atmospheric,No age info
388,18,5,Action,2,no tag,No age info
388,0,3,Action,1,Cartoon,No age info
388,1,2,Casual,1,Multiplayer,No age info
388,1,3,RPG,3,Steam Achievements,No age info
388,4,3,Adventure,2,steam-trading-cards,No age info
388,3,3,RPG,1,Multiplayer,No age info
388,1,2,Casual,1,Steam Achievements,No age info
388,104,1,RPG,1,exclusive,No age info
388,3,3,Racing,4,Steam Achievements,No age info
387,1,3,Action,2,cooperative,No age info
387,5,2,Strategy,2,Multiplayer,No age info
387,1,2,RPG,1,Multiplayer,No age info
387,1,1,Strategy,1,Multiplayer,No age info
387,1,1,Action,1,Steam Achievements,No age info
387,1,3,Indie,1,Multiplayer,No age info
387,1,1,Strategy,1,Multiplayer,No age info
387,1,3,Adventure,1,Steam Achievements,No age info
387,2,2,Puzzle,2,Steam Achievements,No age info
387,0,3,Adventure,2,Multiplayer,No age info
386,2,2,Arcade,0,Story,No age info
386,4,1,Strategy,1,Multiplayer,No age info
386,1,1,Adventure,1,Horror,No age info
386,1,1,Action,1,Multiplayer,No age info
386,2,4,Action,4,Atmospheric,No age info
386,1,2,Racing,2,Multiplayer,No age info
386,6,1,Indie,1,Steam Achievements,No age info
386,1,1,Massively Multiplayer,1,Steam Achievements,No age info
386,7,3,Adventure,3,no tag,No age info
386,4,3,Action,3,Steam Achievements,No age info
386,10,6,Sports,5,Steam Achievements,No age info
385,6,5,Strategy,4,Steam Achievements,No age info
385,2,4,Action,3,Steam Achievements,No age info
385,2,2,Casual,2,Steam Achievements,No age info
385,2,1,Simulation,1,Steam Achievements,No age info
385,58,1,Action,1,Platform,No age info
385,18,6,Shooter,3,exclusive,No age info
385,1,2,Adventure,2,First-Person,No age info
385,5,1,Indie,1,Steam Achievements,No age info
385,2,2,Indie,2,steam-trading-cards,No age info
385,4,3,Action,2,Steam Achievements,No age info
385,1,4,Strategy,4,2D,No age info
384,3,1,Strategy,2,Multiplayer,No age info
384,1,1,Simulation,1,RPG,No age info
384,1,1,Massively Multiplayer,1,Multiplayer,No age info
383,1,2,Adventure,2,Atmospheric,No age info
383,1,1,Action,1,Steam Achievements,No age info
383,0,2,Action,2,fun,No age info
383,3,1,Shooter,2,Steam Achievements,No age info
383,5,5,Action,1,Steam Achievements,No age info
